Dim.1,Dim.2,Dim.3,Dim.4,Dim.5
-2.327683813482508,-1.430991336214568,-0.012548693721206854,0.9530836985253418,-0.38421997992722584
-2.3133908967034067,-1.6869112923824654,-0.3951623758696001,0.0468845232617823,-0.3267804019741081
-2.2604415648691933,-1.5918098280806323,-0.1058838923095925,0.8723782883208844,-0.2693103653091399
-2.26255236560129,-1.7612878701606831,-0.4381168232972073,0.012050799223659876,-0.31397381821481724
-2.2890054030116613,-1.555426419758148,-0.06640735296541503,0.9029722763092399,-0.3248563253310607
-2.286963613457559,-1.734744238712147,-0.42450164864970996,0.03423030389886767,-0.36182453130047293
-2.283342405173888,-1.5405589293950572,-0.08939869143266815,0.8871472478960313,-0.37202002656832023
-2.273463433948912,-1.7335323821392428,-0.447246444879104,0.006073263338895334,-0.371583785674745
-2.3220208156447484,-1.4161238458514804,-0.03554003218845142,0.9372586701121487,-0.4313836811644778
-2.3407056825622248,-1.572713890273178,-0.35391124629072496,0.08677867354335184,-0.4864934002928391
-2.289718594729669,-1.5147878494810432,-0.0779195822497424,0.9098861838279476,-0.44563844869997277
-2.278277972448087,-1.708515318784252,-0.4357536086198277,0.0290582388439848,-0.44442193396034657
-2.2968938281875717,-1.5163095021718997,-0.06379759605019464,0.907647703782778,-0.417899994213622
-2.2948520386334708,-1.6956273211258988,-0.4218918917344845,0.03890573137241148,-0.4548682001830297
-2.2797317916628153,-1.509486412956272,-0.09992669077257645,0.8792993499087637,-0.4663166998399638
-2.2984166585802948,-1.6660764573779712,-0.41829790487484736,0.02881935333996792,-0.5214264189683231
-2.3279113180729225,-1.3516723409578881,-0.03137357113721604,0.9422395889693387,-0.5470380469071009
-2.333044761976727,-1.5325118126027462,-0.3753458806219633,0.07125913651379615,-0.5562677983901617
-2.3011203963473803,-1.4715813519429335,-0.07457213762795123,0.9121318179422792,-0.5496011143482378
-2.2682911693812384,-1.7032138822594833,-0.457760717142661,-0.0015285950752026841,-0.4651001851003373
-2.308295629805279,-1.4731030046337878,-0.06045015142840754,0.9098933378971101,-0.5218626598618922
-2.298416658580294,-1.6660764573779725,-0.41829790487484997,0.02881935333996318,-0.5214264189683208
-2.32900454299677,-1.380437202322917,-0.04584564918212635,0.9243402220077956,-0.6466883130570942
-2.3128552161714335,-1.6372534943971617,-0.4284430132917607,0.01843352586975478,-0.5883211858921785
-2.3353775843594162,-1.2894889244977665,-0.028974011703917685,0.9449959700271181,-0.6618384891939945
-2.3343406579171764,-1.5020991909356118,-0.38767005918243286,0.06066193866798627,-0.6513747443549353
-2.3062607801525186,-1.444298576628473,-0.07274505238625079,0.899820902110427,-0.6153054096778033
-2.311394224056321,-1.62513804827333,-0.41671736187099284,0.028840449654890053,-0.6245351611608595
-2.32359907776266,-1.3972639543834828,-0.05829713423295488,0.9249817311016634,-0.6740675490117584
-2.311394224056321,-1.62513804827333,-0.41671736187099284,0.028840449654890053,-0.6245351611608595
-2.343917207305251,-1.4130327263227043,0.004148543693439467,0.9653346333106754,-0.41107879396841274
-2.3196822314842263,-1.6658176674612708,-0.38067234223066954,0.058419829760348416,-0.38345056568827773
-2.5136180201093525,-0.9604146097646828,0.2616185703895301,1.1957432443909277,-0.6323826851162923
-2.4372960729401694,-1.366700575806185,-0.21667073059748782,0.20573530263896586,-0.4974171269674745
-2.2701880374122307,-1.5591763644795444,-0.09160188228357526,0.8969360020505657,-0.36119550197034467
-2.2488784255649996,-1.7675404913368225,-0.4491715066116045,0.004096158139156606,-0.3215593541942366
-2.3223859692513096,-1.4713225620262314,-0.03694657498377641,0.9417322943626593,-0.4116252610681961
-2.2753214813160327,-1.7400158361244007,-0.435574191768317,0.0259555495950294,-0.3704252534534015
-2.2960056869332193,-1.4812151359427306,-0.07358555842349608,0.9031457739163911,-0.4127839259465909
-2.322527735521584,-1.6241495465742457,-0.392203314763618,0.06499778949436856,-0.5052980919379272
-2.4830779359673727,-0.9195174930831623,0.2123722378549902,1.1626540688197344,-0.6916772604814567
-2.461134647198208,-1.171195932242355,-0.17246879223833675,0.25537820784770565,-0.6651940661462395
-2.294650528773527,-1.5071714492349424,-0.07513040848300571,0.91145892205254,-0.46468543707558374
-2.283209906491948,-1.7008989185381536,-0.43296443485309155,0.030630977068572977,-0.4634689223359579
-2.2827630400282213,-1.5116975217934765,-0.08579050123647983,0.8914552708634896,-0.40275871503828414
-2.24321542772724,-1.7526730009737335,-0.4721628450788476,-0.011728870274039606,-0.36872305543148853
-2.346394675130452,-1.3198065134886265,-0.002983301988013684,0.9643127830806724,-0.6119650029280193
-2.351528119034254,-1.5006459851334832,-0.3469556114727558,0.09333233062513599,-0.6211947544110763
-2.441966868546285,-0.8925987277366806,0.16337885810489408,1.1257539525932798,-0.7883890178504012
-2.4773911559318798,-1.0263493516244606,-0.1413097451835926,0.298662164224125,-0.8875162465858559
-2.3060523303912333,-1.46396495169683,-0.07178296386121884,0.9137045561668725,-0.5686481027238536
-2.2547704340441688,-1.6867000855481185,-0.4572815905854534,0.014236136811263275,-0.5431948491681174
-2.284663725706673,-1.501870012710172,-0.09713751700583861,0.8808720881333584,-0.48536368821557396
-2.294611708109652,-1.657692421000041,-0.42961699023130456,0.03287661118290538,-0.567431587984228
-2.3616981230878338,-1.2439674632383233,-8.302847925610521e-4,0.9794011762852268,-0.764169892077885
-2.360661196645593,-1.4565777296761684,-0.3595263322710762,0.09506714492609403,-0.7537061472388252
-2.4384105364537163,-0.7879252965655983,0.16741645039708702,1.1339809031367762,-0.9265728603260037
-2.4798592297843642,-0.9045503234343737,-0.12482610839424398,0.30615009099036467,-0.9986301048099597
-2.311192714196374,-1.4366821763823712,-0.06995587861951437,0.9013936403350202,-0.6343523980534136
-2.259910817849311,-1.6594173102336605,-0.455454505343749,0.0019252209794116577,-0.6088991444976771
-2.3476905710709044,-1.2893938918214947,-0.01530748054848554,0.9537155852348567,-0.7070719488927932
-2.302774735086502,-1.6417710752503867,-0.43952928348672504,0.00991273199274379,-0.5977021818911663
-2.6040687432892415,-0.082694790333759,-0.2260046449373169,0.5870439253741028,1.0473713319823486
-2.551703994497771,-0.6419395162561105,-0.6685230582844676,-0.39706394521550165,1.1688528583584676
-2.806751650745603,0.6690812332031753,-0.0017011396575545169,0.8329158489756241,0.7344519738934062
-2.6607589894712387,-0.01601036285707827,-0.5075892138631294,-0.2126556604264639,0.9842942683600622
-2.478592598550398,-0.5998642674386404,-0.3897026375386713,0.41651133506775173,1.2410488475632677
-2.445716343932636,-0.7989554742584608,-0.7615332997085247,-0.4598313907941631,1.221652069504924
-2.5676380818870226,-0.3116477519183738,-0.287916807939597,0.5169800724274275,1.1271963068106456
-2.5189059827197307,-0.7539467200029046,-0.7059693730569319,-0.43509424555025583,1.2099113774613386
-2.567945489730333,-0.2459031091552956,-0.2978687082994861,0.5158582698616591,1.0591955435024494
-2.5944675383186966,-0.3888375197868102,-0.6164864646396082,-0.3222897145603635,0.966681377511113
-2.7557939699446248,0.5733777735379711,-0.05923263051641501,0.7662782702944047,0.7068966197905134
-2.714209603967278,0.23708325587449045,-0.453012278969697,-0.15258312294988768,0.7970697269586305
-2.4864810237263124,-0.5607473498523928,-0.3870928806234452,0.42118676254129583,1.148005178680712
-2.4994516493010024,-0.7279311877070668,-0.7313117323460359,-0.43746167776746686,1.1013709803346792
-2.595659047861005,-0.1569497084048978,-0.25947783355950277,0.5633381044131999,0.9548969182912898
-2.546712316864244,-0.6139270291592677,-0.6798074885795679,-0.4028179976282551,1.084409778971793
-2.589749655028357,-0.1560616098417762,-0.2681219162015427,0.5409674715240969,0.8964809246915343
-2.5335885262156164,-0.6435599561106806,-0.7125999647126298,-0.43443886553813144,1.0364623318729087
-2.729132077037376,0.46494300553505535,-0.1288701465115941,0.6954596598729259,0.6759391382352142
-2.7556541256257407,0.32200859490354067,-0.44748790285171636,-0.1426883245490967,0.5834249722438778
-2.5499946007638012,-0.38661969778053207,-0.3300048574423648,0.47142737975791005,0.977966921547477
-2.4650065707262536,-0.7166320591341006,-0.7555760981715124,-0.4529103292062873,1.0246457349740978
-2.568165590216007,-0.3057633019284569,-0.3047513166779343,0.49798528667201103,0.9476253120070026
-2.4436179660416935,-0.7545371201474425,-0.7809306513161319,-0.4857427972398014,1.1079301494823774
-2.616556780209962,0.011449098068498018,-0.23970852774643248,0.5719644199206905,0.7363089487005028
-2.613160613399269,-0.2596260539823106,-0.6099673508469571,-0.31539315466541884,0.7335603014479787
-3.147251305184093,1.2903519389223872,0.009772529257071153,0.8182027433400291,0.0900526644713123
-2.8357707553706937,0.5546959442741526,-0.445230586277564,-0.15124050941020534,0.43908046175088977
-2.5108603908200466,-0.4766024432096395,-0.382164892997803,0.42345349297055,0.9409337708399059
-2.4701469545313963,-0.689349283819643,-0.753749012929808,-0.4652212450381391,0.9589414396445377
-2.5889803373629205,-0.25116925903363285,-0.3034173159119275,0.5103383951337074,0.8071121229514918
-2.575942791814518,-0.5128651265305645,-0.6726431661610999,-0.38719996423593045,0.82822398100891
-2.6138738379912514,-0.03747447111218626,-0.23381255232368564,0.5864159255150635,0.9600801893800254
-2.6533321646326,-0.19318337210117537,-0.5393071867720707,-0.24317840392348838,0.8733827688363063
-2.863972965135513,0.8714897678980424,0.04107834333862167,0.8700921386405811,0.6144330286571427
-2.7581010676686204,0.3728102866594196,-0.3912499331622168,-0.08730547756713027,0.7423083037096607
-2.5449662382024996,-0.48998186812313343,-0.34445041781393904,0.4680906750797562,1.0485655718337925
-2.2675844683969686,-0.8610700073544849,-0.8118283783571184,-0.48407477900407925,1.2334680421568573
-2.56411697937898,-0.35132664920536477,-0.3076219755778285,0.49788946493688646,1.032125611377008
-2.5500996821063033,-0.6708213397679899,-0.6884227272986811,-0.40288977737578047,1.0393358203507357
-2.6733086113620756,0.21230880640373978,-0.15433857653571942,0.6663141739247848,0.7452020418464536
-2.5579303385040846,-0.5872274094136128,-0.6859417581449411,-0.4049867477628397,0.9976561494833215
-3.0367315964515402,1.3162192169314575,0.09431671920355769,0.9214717697645746,0.3073280608570922
-2.8059996307758177,0.5268695928861774,-0.3859095834208271,-0.08146578668964605,0.571492089304497
-2.488602141456662,-0.5064162465335006,-0.38312043590035794,0.4319461235064536,1.0276093548530043
-2.355753247534198,-0.7911264596022626,-0.8076296986457735,-0.48976558688205934,1.1350914237966505
-2.559866908479042,-0.3549798583181942,-0.3289396762240767,0.4805236862481445,0.9854994232536062
-2.5365995025976575,-0.6696094831950846,-0.7111675235280756,-0.43104681793575034,1.0295765659764593
-2.7548845930794643,0.49106471344105124,-0.1109687240366447,0.7217361235260306,0.4902357412213268
-2.6719828930699476,0.04178121524199924,-0.5186785642563116,-0.22529344727542677,0.6333055255179856
-3.3728833497057398,1.8215339919109357,0.17597975206995176,0.9652316157660791,-0.12720138451752247
-3.1565335312991265,1.2999825778551184,-0.25645493161182853,0.03015819209123759,0.08816573472417312
-2.486452520060694,-0.4874591762185474,-0.40537408666103997,0.4136913017340454,0.9695266568500386
-2.512974568649057,-0.6303935868500624,-0.7239918430011623,-0.42445668268797687,0.8770124908587019
-2.57126871009675,-0.31177336078008216,-0.32559223160228995,0.4827693203624764,0.881536757605336
-2.466974483757381,-0.6850673737027113,-0.7631374633200326,-0.4658703412121005,0.9747590392347496
-2.7162113586230343,0.38680477199756985,-0.15899012488904715,0.6729202994133385,0.44101381777808424
-2.6876609221408816,0.07450981864422723,-0.5271641291376308,-0.22535910636014486,0.4855655212459407
-4.131778986346609,2.7982954252530834,0.2768126072998377,1.0002884768720948,-0.8684853958364729
-3.0028722453846863,0.9047511800124208,-0.3780193148461075,-0.09012158962572832,0.16142829494683433
-2.592300010187599,-0.20613103822626205,-0.2992777540235645,0.5073421552395933,0.7196060696459841
-2.4316537630636423,-0.6595135991883262,-0.7634269688379981,-0.46052181400548015,0.8610035108835347
-2.592300010187599,-0.20613103822626205,-0.2992777540235645,0.5073421552395933,0.7196060696459841
-2.47995204923341,-0.6441289645980701,-0.7615569203161767,-0.465849244897178,0.8716502970422143
-2.59920154219109,-0.19780674056191969,-0.2659841243933119,0.5433764117257315,0.9924318476892732
-2.624310663841628,-0.32222045171751645,-0.586275518554429,-0.2932308224207455,0.8993801685840853
-2.896521738203627,0.9773441924749868,0.08075083700974159,0.9069113245350815,0.523380887673192
-2.7528173154846947,0.3322029102222257,-0.3990062519130925,-0.09921828518444303,0.7330175926739071
-2.6051766422552767,-0.23942667091327582,-0.2659073505936147,0.5492165285509506,0.9381112744382827
-2.4986162758992925,-0.7051006017283205,-0.7271598707714375,-0.42980500605125843,1.0549718370139183
-2.595926533646563,-0.23456160522754094,-0.2673344461767603,0.5384252666797226,0.9749782081874075
-2.5878296279281994,-0.5511977357750949,-0.6481872387594797,-0.36328673881643286,0.9792303128722544
-2.7520634815316454,0.5055955110551865,-0.07536559817269374,0.7599520713830485,0.5775480351917877
-2.691211170980621,0.052741368795167456,-0.4957682544915732,-0.1907615281593841,0.6795208551248103
-3.287399810073902,1.8255918499067105,0.2335473302160045,1.0551758554371273,-0.011245506533559322
-2.895864235738588,0.7083924325666784,-0.3336489833167117,-0.03803289449607869,0.43394831186824856
-2.549949415751385,-0.45690418408096767,-0.338804944894128,0.46200682863112025,0.9738793614386005
-2.0805636710908515,-0.9431894130925917,-0.8724152507772546,-0.5063532049113595,1.2668316736719085
-2.578350265536575,-0.32311403084893414,-0.3005494070748713,0.5025968803594788,0.9205724672326916
-2.6131135418744558,-0.3404954644506256,-0.608140691813425,-0.3131022380073208,0.8226896622826304
-2.6862063747276643,0.28519639200457786,-0.15895195959251948,0.6606309414077453,0.598426920375664
-2.5604640510373318,-0.5479531099439295,-0.6936912407707879,-0.4114529210102901,0.8837067201358191
-3.1476160089240093,1.4601416720516334,0.07806181923625818,0.8903077042696447,0.08611199066268128
-3.1473716587641722,1.2803775185185358,-0.24109122918765857,0.05450981636846536,0.02141697103828181
-2.547799794355415,-0.43794711376601425,-0.3610585956548099,0.4437520068587122,0.9157966634356348
-2.574321842943778,-0.5808815243975287,-0.6796763519949318,-0.39439597756331046,0.8232824974442985
-2.547799794355415,-0.43794711376601425,-0.3610585956548099,0.4437520068587122,0.9157966634356348
-2.601587485879351,-0.4095166268824808,-0.6281412643998395,-0.3515499715312306,0.7861774619007076
-2.8023506638447944,0.5776140971535564,-0.11763901662475683,0.7086303473576444,0.32782992666433297
-2.6777283143007775,0.046157591758976865,-0.5390222706862184,-0.23577017224518168,0.49055604358383414
-3.5987704968039878,2.0130691428250818,0.14295351086820232,0.9015137359307963,-0.40207185822914643
-3.1529640613722845,1.115353700601766,-0.3262881182351227,-0.05617755041980414,-0.0062078116209458994
-2.5607773598314427,-0.3970087046613733,-0.3594780526509542,0.4437731031736344,0.8126879212430999
-2.444422878778385,-0.6382415651520418,-0.7608843373091102,-0.44661706363411247,0.8045520756449479
-2.6436616903584955,0.13107274312969028,-0.22003124859332504,0.5967811990184989,0.5689933226143079
-2.631752905490028,-0.21130993231027442,-0.601621105891371,-0.3061972158212207,0.5895954229774223
-2.27404443778381,-1.608265359121334,-0.08153133924557675,0.8985601835463656,-0.2345728075738373
-2.271340700016726,-1.8027604645563737,-0.42525710649247006,0.015247718944055041,-0.20639811219391913
-2.302635703348987,-1.5113931269453338,-0.0391191694980737,0.9265173342896994,-0.2184638733272932
-2.30776914725279,-1.69223259859019,-0.3830914789828155,0.05553688183416307,-0.2276936248103501
-2.27404443778381,-1.608265359121334,-0.08153133924557675,0.8985601835463656,-0.2345728075738373
-2.226202795688882,-1.8520318705372136,-0.4785953627219815,-0.025193761572720536,-0.14040588594930714
-2.237643417970461,-1.6583044012340022,-0.12076133635189612,0.8556341834112461,-0.14162240068893286
-2.226202795688882,-1.8520318705372136,-0.4785953627219815,-0.025193761572720536,-0.14040588594930714
-2.268584382099305,-1.561559067969789,-0.07785602366305587,0.8936388836159935,-0.3019037296877738
-2.2720538917347395,-1.7621218942792696,-0.436769335776792,0.02216162646276781,-0.32718023556282566
-2.3264014340199295,-1.4131261409902636,-0.010335843008782224,0.9667605145396159,-0.4064836568124849
-2.3257447173343757,-1.6255528296363642,-0.3690352325708821,0.08236658078048416,-0.39620988253561057
-2.2590832661600517,-1.5949380564245956,-0.09255048405420153,0.8808100667715304,-0.2805460372167935
-2.2642167100638533,-1.775777528069452,-0.43652279353894324,0.009829614315993827,-0.28977578869985043
-2.260544258275162,-1.607053502548428,-0.10427613547497042,0.8704031429863955,-0.24433206194811377
-2.2340912208647974,-1.812914952950965,-0.47598560580675575,-0.02051833409917659,-0.23344955483186342
-2.29322883062201,-1.4878701845809301,-0.06230363622828568,0.9075750207832272,-0.41589160624435034
-2.290630926810346,-1.7204370494320131,-0.41929990495545727,0.02216878053193125,-0.4034044467247452
-2.343364809328591,-1.3192398886008052,0.006054633396372623,0.9837737863608128,-0.5310791129641351
-2.310246615077989,-1.5990063857561139,-0.39022332466426907,0.05451503160415896,-0.42857983376995695
-2.2569336447640835,-1.5759809861096423,-0.1148041348148834,0.8625552449991224,-0.33862873521975945
-2.2454930224825023,-1.7697084554128528,-0.4726381611849689,-0.018272699984844654,-0.3374122204801336
-2.285497482906544,-1.5395975777871567,-0.07532759547071521,0.8931492329874675,-0.39417469524168836
-2.2834556933524466,-1.718915396741157,-0.43342189115500546,0.024407260577099996,-0.43114290121109594
-2.3002435546406113,-1.444824740000636,-0.07485573647664849,0.9096435836585477,-0.5473445706234814
-2.2750446541439118,-1.7158820486498578,-0.45719590129576976,-0.008404111141491977,-0.4509672288953517
-2.3184058626834445,-1.3051758637580368,-0.030810752035563115,0.9429777752197241,-0.5549156472793517
-2.339101486049044,-1.4989179082826491,-0.3624692120863479,0.09010388069545398,-0.6266646905651273
-2.253337144054728,-1.5479305746633556,-0.12708530869637144,0.852728848785614,-0.43129121118961217
-2.25847058795853,-1.7287700463082118,-0.4710576181811134,-0.01825160366992257,-0.4405209626726689
-2.306312230053455,-1.4850035348923327,-0.07399359470470832,0.9055023414491646,-0.5346878842971989
-2.25847058795853,-1.7287700463082118,-0.4710576181811134,-0.01825160366992257,-0.4405209626726689
-2.3302044283011143,-1.4651915864329066,-0.022919769286443157,0.9538257948688904,-0.4063182106267534
-2.302428565447879,-1.681563324905415,-0.3944399592539402,0.04954596276751594,-0.36128613344420824
-2.482143163479099,-1.0359066629632339,0.2208766358593928,1.1610073183337668,-0.5830936248611731
-2.4888847692682563,-1.23987570519367,-0.1238803810690753,0.28790652403974576,-0.5786814864535306
-2.28238854037071,-1.5509295937759289,-0.07761359521117618,0.9083391074724614,-0.3580779254448401
-2.231106644023646,-1.773664727627218,-0.46311222193541074,0.008870688116852746,-0.33262467188910383
-2.260999935686149,-1.5888346547892709,-0.10296814835579599,0.8755066394389474,-0.2747935109365604
-2.209718039339086,-1.8115697886405597,-0.4884667750800305,-0.023961779916661395,-0.2493402573808242
-2.2916321237063157,-1.4858563628974701,-0.07345898823644118,0.9047013868098565,-0.39922008319840313
-2.310316990623793,-1.6424464073191676,-0.39183020233871435,0.05422139024105985,-0.4543298023267643
-2.438732203985792,-1.025312428583017,0.15942209260097265,1.116169066756386,-0.6325487437596621
-2.4707655517636873,-1.1894918465700122,-0.16001468016859519,0.2752857975915049,-0.713371209656643
-2.30518354671999,-1.4616069356743113,-0.04785789285397264,0.9252018426965967,-0.4451000508437074
-2.238995069199559,-1.7345478100409706,-0.46050246502018505,0.013546115590396831,-0.42566834077166
-2.2839007759908485,-1.5375837561036967,-0.08648294747887066,0.8902755990140964,-0.37750317219574153
-2.2176064645149984,-1.7724528710543122,-0.48585701816480487,-0.019286352443117317,-0.3423839262633804
-2.3667213270442766,-1.249770142156073,0.02384782139247238,1.0036462423885142,-0.6642502232117627
-2.2854236063835702,-1.6873507113097677,-0.44098325630352536,0.011447248571286962,-0.4810295969504437
-2.4391114072244346,-0.9396159163339435,0.16440757008165136,1.123885270356434,-0.7598948095966431
-2.4323089448702273,-1.159895466063394,-0.2082452023954005,0.22800085249400914,-0.7443852453575445
-2.2802901624797687,-1.506511239664911,-0.09701094681878338,0.8824277010268241,-0.4717998454673868
-2.290238144882749,-1.6623336479547806,-0.4294904200442494,0.03443222407637066,-0.5538677452360404
-2.3317913336284914,-1.3723953665011308,-0.030043786830263184,0.9529442535868581,-0.6067594529451911
-2.2854236063835702,-1.6873507113097677,-0.44098325630352536,0.011447248571286962,-0.4810295969504437
-2.3741875933307717,-1.1875867256959518,0.02624738082577349,1.0064026234462942,-0.7790506654986539
-2.334696357717527,-1.5583015006764134,-0.38690221471307207,0.05648812067031378,-0.6614012101675701
-2.4395482724163466,-0.8138115308758175,0.1667240041546961,1.1328012312873836,-0.9013173174834609
-2.4446817163201464,-0.9946510025206742,-0.1772483053300456,0.2618207788318468,-0.9105470689665182
-2.2932677279557963,-1.4655728305602695,-0.09543040381492815,0.8824487973417455,-0.5749085876599221
-2.276772654607744,-1.648919894062561,-0.4415071918836815,0.012593928935420549,-0.6081105881694105
-2.2932677279557963,-1.4655728305602695,-0.09543040381492815,0.8824487973417455,-0.5749085876599221
-2.2984011718595982,-1.6464123022051267,-0.4394027132996699,0.011468344886209025,-0.5841383391429786
-2.3351363623449704,-1.4575751861868043,-0.020130595519706106,0.9553985330934844,-0.4253651990023641
-2.3402698062487746,-1.638414657831661,-0.3641029050044481,0.0844180806379479,-0.4345949504854209
-2.46930180693586,-1.0847656376254704,0.18253765819707074,1.1383856494995765,-0.6045647265052542
-2.4405472371709522,-1.349604371943526,-0.20206584743279507,0.21861614477737296,-0.5411896732261658
-2.2873204744145665,-1.5433131935298279,-0.07482442144443917,0.9099118456970553,-0.37712491382045094
-2.2494367963819513,-1.7645653180454604,-0.44625576265781275,0.007224509257216002,-0.32704249982165984
-2.3351363623449704,-1.4575751861868043,-0.020130595519706106,0.9553985330934844,-0.4253651990023641
-2.3151976811626223,-1.6602912908691305,-0.3918973277250523,0.06345071313888376,-0.41773756868279466
-2.3293808739836526,-1.3918086325283656,-0.01813874064978149,0.951841921180804,-0.4937919865850552
-2.3230861063385344,-1.6211743732828827,-0.38928757080982673,0.06812614061242751,-0.5107812375653511
-2.443664138029648,-1.0176960283369159,0.1622112663677098,1.1177418049809795,-0.651595732135273
-2.4490995994038447,-1.2524832110898947,-0.19809843611930475,0.2404876846255181,-0.6969445061872742
-2.2386403546403892,-1.5688583560375151,-0.12527479164031394,0.862379933299556,-0.3649764495758547
-2.2573252215578647,-1.7254484004592123,-0.4436460057425875,0.011899936730759971,-0.420086168704216
-2.322995583573287,-1.4428861049388055,-0.0311745318769101,0.9372040608074881,-0.47274762871520043
-2.2789537388097227,-1.7229408086017781,-0.4415415271585754,0.010774352681548806,-0.3961139196777847
-2.307965859367877,-1.435033465113256,-0.06732236984791756,0.9085197591487824,-0.5222297372222844
-2.3459161195051617,-1.5294416066351102,-0.35876360551273717,0.08310710283959898,-0.6069844037163821
-2.4174454548645903,-1.0026072808538258,0.12632381413094176,1.0890871573904461,-0.7434681061272749
-2.443967503452953,-1.145541691485341,-0.1922939422091805,0.2509391729684233,-0.8359822721186112
-2.3066107012081862,-1.4609897784054682,-0.068867219907426655,0.9168329072849316,-0.5741312483512775
-2.2687270231755705,-1.6822419029211007,-0.44029856112080035,0.014145570845092062,-0.5240488343524864
-2.30023451165241,-1.486760858319483,-0.08034632909034706,0.8940939713530223,-0.5005128262196223
-2.303906963441102,-1.6554848838405074,-0.41259298715431997,0.033520442682621075,-0.5459565529713591
-2.36024573745666,-1.2038402898440457,0.015372705109742356,0.9849234253587587,-0.7530137135478944
-2.3033331059034543,-1.6387959019590248,-0.43661353953293275,0.013041083110802964,-0.6031853275185899
-2.477610039178867,-0.6858350373524915,0.22263441923588714,1.1953261914535929,-1.0439796459116566
-2.441444248974136,-1.0549441777748536,-0.1905444073164079,0.24488776166749704,-0.9279917385094789
-2.3289835486680475,-1.348600621429976,-0.03932171503214739,0.9317765960933022,-0.68291014715448
-2.3168845289171287,-1.6145464747358662,-0.4110124441504641,0.03354153899754311,-0.6490652951638942
-2.3132120771284383,-1.445822449214842,-0.07876578608649136,0.8941150676679449,-0.6036215684121574
-2.3033331059034543,-1.6387959019590248,-0.43661353953293275,0.013041083110802964,-0.6031853275185899
-2.560615435371373,-0.28204485345018093,-0.29756272126092037,0.5143111935061736,1.1467560667575811
-2.540795189443109,-0.6685894729300708,-0.6778278637200065,-0.40590582425928595,1.1725078153407766
-2.649946568711667,0.14070428539899082,-0.17296768055156936,0.6486589486992868,0.9945659102599247
